mos_into_deployment,pdf_resolution,statistic,plottype,value
0,27,mean,meas,0.1994258384226417
0,27,mean,ref,0.1994258384226417
0,27,sd,meas,0.08614682698017652
0,27,sd,ref,0.08614682698017652
0,27,kurtosis,meas,73.30009743076907
0,27,kurtosis,ref,73.30009743076907
0,27,skewness,meas,6.534690580571716
0,27,skewness,ref,6.534690580571716
0,27,KL,NA,0
0,27,hellinger,NA,0
0,27,euclidean,NA,0
1,10,mean,meas,0.18960409047935994
1,10,mean,ref,0.18960409047935994
1,10,sd,meas,0.06036760479293976
1,10,sd,ref,0.06036760479293976
1,10,kurtosis,meas,9.08865835703736
1,10,kurtosis,ref,9.08865835703736
1,10,skewness,meas,2.0632509111625454
1,10,skewness,ref,2.0632509111625454
1,10,KL,NA,0
1,10,hellinger,NA,0
1,10,euclidean,NA,0
2,11,mean,meas,0.19168465826496014
2,11,mean,ref,0.19168465826496014
2,11,sd,meas,0.05694552780534573
2,11,sd,ref,0.05694552780534573
2,11,kurtosis,meas,11.106366447577251
2,11,kurtosis,ref,11.106366447577251
2,11,skewness,meas,1.8551143585605157
2,11,skewness,ref,1.8551143585605157
2,11,KL,NA,0
2,11,hellinger,NA,0
2,11,euclidean,NA,0
3,13,mean,meas,0.21448250402345964
3,13,mean,ref,0.21448250402345964
3,13,sd,meas,0.0799870395541104
3,13,sd,ref,0.0799870395541104
3,13,kurtosis,meas,5.568642542716552
3,13,kurtosis,ref,5.568642542716552
3,13,skewness,meas,1.0774022525624325
3,13,skewness,ref,1.0774022525624325
3,13,KL,NA,0
3,13,hellinger,NA,0
3,13,euclidean,NA,0
4,14,mean,meas,0.2767865564892585
4,14,mean,ref,0.2767865564892585
4,14,sd,meas,0.14072106556205172
4,14,sd,ref,0.14072106556205172
4,14,kurtosis,meas,6.056707963845101
4,14,kurtosis,ref,6.056707963845101
4,14,skewness,meas,1.9508044887250073
4,14,skewness,ref,1.9508044887250073
4,14,KL,NA,0
4,14,hellinger,NA,0
4,14,euclidean,NA,0
5,11,mean,meas,0.24735077597997826
5,11,mean,ref,0.24735077597997826
5,11,sd,meas,0.06773206340581985
5,11,sd,ref,0.06773206340581985
5,11,kurtosis,meas,3.48508588622614
5,11,kurtosis,ref,3.48508588622614
5,11,skewness,meas,0.350552674038743
5,11,skewness,ref,0.350552674038743
5,11,KL,NA,0
5,11,hellinger,NA,0
5,11,euclidean,NA,0
6,11,mean,meas,0.2632030017165138
6,11,mean,ref,0.2632030017165138
6,11,sd,meas,0.07816310214380569
6,11,sd,ref,0.07816310214380569
6,11,kurtosis,meas,3.6500956074700968
6,11,kurtosis,ref,3.6500956074700968
6,11,skewness,meas,0.8461527973640318
6,11,skewness,ref,0.8461527973640318
6,11,KL,NA,0
6,11,hellinger,NA,0
6,11,euclidean,NA,0
7,14,mean,meas,0.25178066689566875
7,14,mean,ref,0.25178066689566875
7,14,sd,meas,0.0812613470537679
7,14,sd,ref,0.0812613470537679
7,14,kurtosis,meas,7.543605126368292
7,14,kurtosis,ref,7.543605126368292
7,14,skewness,meas,1.717042695333496
7,14,skewness,ref,1.717042695333496
7,14,KL,NA,0
7,14,hellinger,NA,0
7,14,euclidean,NA,0
8,18,mean,meas,0.26345846042275933
8,18,mean,ref,0.26345846042275933
8,18,sd,meas,0.10599759802980101
8,18,sd,ref,0.10599759802980101
8,18,kurtosis,meas,8.701830991720392
8,18,kurtosis,ref,8.701830991720392
8,18,skewness,meas,2.0239291740995937
8,18,skewness,ref,2.0239291740995937
8,18,KL,NA,0
8,18,hellinger,NA,0
8,18,euclidean,NA,0
9,16,mean,meas,0.24682070869753164
9,16,mean,ref,0.24682070869753164
9,16,sd,meas,0.1152621257697271
9,16,sd,ref,0.1152621257697271
9,16,kurtosis,meas,9.787778466446623
9,16,kurtosis,ref,9.787778466446623
9,16,skewness,meas,2.4192403210756406
9,16,skewness,ref,2.4192403210756406
9,16,KL,NA,0
9,16,hellinger,NA,0
9,16,euclidean,NA,0
10,19,mean,meas,0.2397807266325081
10,19,mean,ref,0.2397807266325081
10,19,sd,meas,0.12161605636961877
10,19,sd,ref,0.12161605636961877
10,19,kurtosis,meas,13.720136032127039
10,19,kurtosis,ref,13.720136032127039
10,19,skewness,meas,2.826625951988659
10,19,skewness,ref,2.826625951988659
10,19,KL,NA,0
10,19,hellinger,NA,0
10,19,euclidean,NA,0
11,16,mean,meas,0.21323447275969717
11,16,mean,ref,0.21323447275969717
11,16,sd,meas,0.07365852031210834
11,16,sd,ref,0.07365852031210834
11,16,kurtosis,meas,15.439710759947088
11,16,kurtosis,ref,15.439710759947088
11,16,skewness,meas,2.573412970456967
11,16,skewness,ref,2.573412970456967
11,16,KL,NA,0
11,16,hellinger,NA,0
11,16,euclidean,NA,0
12,27,mean,meas,0.1969765120901474
12,27,mean,ref,0.1994258384226417
12,27,sd,meas,0.07710112929880916
12,27,sd,ref,0.08614682698017652
12,27,kurtosis,meas,11.383268171904552
12,27,kurtosis,ref,73.30009743076907
12,27,skewness,meas,2.6333195096253648
12,27,skewness,ref,6.534690580571716
12,27,KL,NA,0.10140096429443667
12,27,hellinger,NA,0.1258415627099734
12,27,euclidean,NA,0.09836582195847092
13,14,mean,meas,0.18425297236710217
13,14,mean,ref,0.18960409047935994
13,14,sd,meas,0.06476110691055745
13,14,sd,ref,0.06036760479293976
13,14,kurtosis,meas,17.900466129190427
13,14,kurtosis,ref,9.08865835703736
13,14,skewness,meas,2.9766664431129635
13,14,skewness,ref,2.0632509111625454
13,14,KL,NA,0.020734698882670134
13,14,hellinger,NA,0.07984809438817136
13,14,euclidean,NA,0.07593788651519105
14,11,mean,meas,0.1810839033577171
14,11,mean,ref,0.19168465826496014
14,11,sd,meas,0.041836034780244204
14,11,sd,ref,0.05694552780534573
14,11,kurtosis,meas,6.229501793254524
14,11,kurtosis,ref,11.106366447577251
14,11,skewness,meas,1.3222747356483284
14,11,skewness,ref,1.8551143585605157
14,11,KL,NA,0.3222923078012187
14,11,hellinger,NA,0.16104663036835307
14,11,euclidean,NA,0.11209632652211704
15,31,mean,meas,0.1962279470954371
15,31,mean,ref,0.21448250402345964
15,31,sd,meas,0.07443262648306924
15,31,sd,ref,0.0799870395541104
15,31,kurtosis,meas,147.18170139804778
15,31,kurtosis,ref,5.568642542716552
15,31,skewness,meas,8.631916969788037
15,31,skewness,ref,1.0774022525624325
15,31,KL,NA,0.2826738549184713
15,31,hellinger,NA,0.20386832330937946
15,31,euclidean,NA,0.21836134847112293
16,15,mean,meas,0.19887909707271992
16,15,mean,ref,0.2767865564892585
16,15,sd,meas,0.05576334700249426
16,15,sd,ref,0.14072106556205172
16,15,kurtosis,meas,6.733771528996145
16,15,kurtosis,ref,6.056707963845101
16,15,skewness,meas,1.069669834128803
