mos_into_deployment,pdf_resolution,statistic,plottype,value
0,32,mean,meas,0.2200481581144152
0,32,mean,ref,0.2200481581144152
0,32,sd,meas,0.16462094011155404
0,32,sd,ref,0.16462094011155404
0,32,kurtosis,meas,18.664647239645163
0,32,kurtosis,ref,18.664647239645163
0,32,skewness,meas,3.3481275095021226
0,32,skewness,ref,3.3481275095021226
0,32,KL,NA,0
0,32,hellinger,NA,0
0,32,euclidean,NA,0
1,25,mean,meas,0.24953201327157587
1,25,mean,ref,0.24953201327157587
1,25,sd,meas,0.18610985366918784
1,25,sd,ref,0.18610985366918784
1,25,kurtosis,meas,11.975282590017708
1,25,kurtosis,ref,11.975282590017708
1,25,skewness,meas,2.7509074294401135
1,25,skewness,ref,2.7509074294401135
1,25,KL,NA,0
1,25,hellinger,NA,0
1,25,euclidean,NA,0
2,64,mean,meas,0.22011435736800397
2,64,mean,ref,0.22011435736800397
2,64,sd,meas,0.1929248895825482
2,64,sd,ref,0.1929248895825482
2,64,kurtosis,meas,120.61365471622489
2,64,kurtosis,ref,120.61365471622489
2,64,skewness,meas,8.69980619883225
2,64,skewness,ref,8.69980619883225
2,64,KL,NA,0
2,64,hellinger,NA,0
2,64,euclidean,NA,0
3,19,mean,meas,0.19695556554043817
3,19,mean,ref,0.19695556554043817
3,19,sd,meas,0.10648852654098252
3,19,sd,ref,0.10648852654098252
3,19,kurtosis,meas,19.477225531402087
3,19,kurtosis,ref,19.477225531402087
3,19,skewness,meas,3.3817634115599873
3,19,skewness,ref,3.3817634115599873
3,19,KL,NA,0
3,19,hellinger,NA,0
3,19,euclidean,NA,0
4,21,mean,meas,0.19764921878431627
4,21,mean,ref,0.19764921878431627
4,21,sd,meas,0.10842350834746876
4,21,sd,ref,0.10842350834746876
4,21,kurtosis,meas,14.40112983375957
4,21,kurtosis,ref,14.40112983375957
4,21,skewness,meas,2.7252965884081104
4,21,skewness,ref,2.7252965884081104
4,21,KL,NA,0
4,21,hellinger,NA,0
4,21,euclidean,NA,0
